4450 511.0819813755039 -83.9566987447482 23.399999999999995 367.00000000000006 5
4500 446.94631307311744 -152.25424859373692 24.000000000000014 370.00000000000006 5
4550 362.17247179121324 -192.1457902821581 24.599999999999994 373.00000000000006 5
4600 268.666691608924 -198.02867532861958 25.2 376.00000000000006 5
4650 179.5615814745717 -169.07667001096578 25.800000000000004 379.0 5
4700 107.37168930605228 -109.35599743717262 26.400000000000006 382.0 5
4750 62.23587092621156 -27.25424859373763 27.000000000000007 385.00000000000006 5
4800 50.4933178929322 65.69762988232877 27.599999999999998 388.00000000000006 5
4850 73.79323688349547 156.44482289126967 28.199999999999992 391.0 5
4900 128.86322351782803 232.24215685535367 28.799999999999997 393.99999999999994 5
4950 207.96886182883026 282.44412147206305 29.400000000000002 397.0 5

0 0.0 0.0 3.5083546492674384E-15 200.0 6
0 68.75 0.0 3.5083546492674384E-15 200.0 6
0 137.5 0.0 3.5083546492674384E-15 200.0 6
0 206.25 0.0 3.5083546492674384E-15 200.0 6
0 275.0 0.0 3.5083546492674384E-15 200.0 6
0 343.75 0.0 3.5083546492674384E-15 200.0 6
0 412.5 0.0 3.5083546492674384E-15 200.0 6
0 481.25 0.0 3.5083546492674384E-15 200.0 6

1000 50.0 0.0 3.5083546492674384E-15 200.0 6
1000 118.75 0.0 3.5083546492674384E-15 200.0 6
1000 187.5 0.0 3.5083546492674384E-15 200.0 6
1000 256.25 0.0 3.5083546492674384E-15 200.0 6
1000 325.0 0.0 3.5083546492674384E-15 200.0 6
1000 393.75 0.0 3.5083546492674384E-15 200.0 6
1000 462.5 0.0 3.5083546492674384E-15 200.0 6
1000 531.25 0.0 3.5083546492674384E-15 200.0 6

2000 0.0 0.0 3.5083546492674384E-15 200.0 6
2000 68.75 0.0 3.5083546492674384E-15 200.0 6
2000 137.5 0.0 3.5083546492674384E-15 200.0 6
2000 206.25 0.0 3.5083546492674384E-15 200.0 6
2000 275.0 0.0 3.5083546492674384E-15 200.0 6
2000 343.75 0.0 3.5083546492674384E-15 200.0 6
2000 412.5 0.0 3.5083546492674384E-15 200.0 6
2000 481.25 0.0 3.5083546492674384E-15 200.0 6

3000 50.0 0.0 3.5083546492674384E-15 200.0 6
3000 118.75 0.0 3.5083546492674384E-15 200.0 6
3000 187.5 0.0 3.5083546492674384E-15 200.0 6
3000 256.25 0.0 3.5083546492674384E-15 200.0 6
3000 325.0 0.0 3.5083546492674384E-15 200.0 6
3000 393.75 0.0 3.5083546492674384E-15 200.0 6
3000 462.5 0.0 3.5083546492674384E-15 200.0 6
3000 531.25 0.0 3.5083546492674384E-15 200.0 6

4000 0.0 0.0 3.5083546492674384E-15 200.0 6
4000 68.75 0.0 3.5083546492674384E-15 200.0 6
4000 137.5 0.0 3.5083546492674384E-15 200.0 6
4000 206.25 0.0 3.5083546492674384E-15 200.0 6
4000 275.0 0.0 3.5083546492674384E-15 200.0 6
4000 343.75 0.0 3.5083546492674384E-15 200.0 6
4000 412.5 0.0 3.5083546492674384E-15 200.0 6
4000 481.25 0.0 3.5083546492674384E-15 200.0 6

5800 213.39745962155612 70.0 -24.0 300.0 7
5800 229.28932188134524 90.71067811865474 -9.000000000000009 300.0 7
5800 250.00000000000003 106.60254037844386 5.999999999999997 300.00000000000006 7
5800 274.11809548974793 116.59258262890683 20.999999999999996 300.0 7
5800 300.0 120.0 36.0 300.0 7
5800 325.88190451025207 116.59258262890683 51.0 300.0 7
5800 350.0 106.60254037844388 66.00000000000001 299.99999999999994 7
5800 370.71067811865476 90.71067811865476 81.0 300.0 7

5900 213.39745962155612 70.0 -26.400000000000006 300.00000000000006 7
5900 229.28932188134524 90.71067811865474 -11.399999999999999 300.00000000000006 7
5900 250.00000000000003 106.60254037844386 3.5999999999999965 300.0 7
5900 274.11809548974793 116.59258262890683 18.59999999999999 300.0 7
5900 300.0 120.0 33.599999999999994 300.0 7
5900 325.88190451025207 116.59258262890683 48.6 300.0 7
5900 350.0 106.60254037844388 63.59999999999999 300.00000000000006 7
5900 370.71067811865476 90.71067811865476 78.6 300.00000000000006 7

6000 213.39745962155612 70.0 -28.800000000000004 300.00000000000006 7
6000 229.28932188134524 90.71067811865474 -13.79999999999999 300.0 7
6000 250.00000000000003 106.60254037844386 1.2000000000000053 300.0 7
6000 274.11809548974793 116.59258262890683 16.200000000000014 300.0 7
6000 300.0 120.0 31.200000000000003 300.0 7
6000 325.88190451025207 116.59258262890683 46.19999999999999 300.0000000000001 7
6000 350.0 106.60254037844388 61.19999999999998 300.00000000000006 7
6000 370.71067811865476 90.71067811865476 76.2 300.0 7

6100 213.39745962155612 70.0 -31.2 299.99999999999994 7
6100 229.28932188134524 90.71067811865474 -16.199999999999996 299.99999999999994 7
6100 250.00000000000003 106.60254037844386 -1.1999999999999982 300.0 7
6100 274.11809548974793 116.59258262890683 13.8 300.0 7
6100 300.0 120.0 28.799999999999997 300.0 7
6100 325.88190451025207 116.59258262890683 43.800000000000004 299.9999999999999 7
6100 350.0 106.60254037844388 58.800000000000004 300.0 7
6100 370.71067811865476 90.71067811865476 73.80000000000003 300.0 7

6200 213.39745962155612 70.0 -33.599999999999994 300.0 7
6200 229.28932188134524 90.71067811865474 -18.599999999999984 300.0 7
6200 250.00000000000003 106.60254037844386 -3.600000000000002 300.0 7
6200 274.11809548974793 116.59258262890683 11.400000000000006 300.00000000000006 7
6200 300.0 120.0 26.40000000000001 300.0 7
6200 325.88190451025207 116.59258262890683 41.4 300.0 7
6200 350.0 106.60254037844388 56.39999999999999 300.0 7
6200 370.71067811865476 90.71067811865476 71.40000000000002 300.0 7

6300 213.39745962155612 70.0 -36.0 300.0 7
6300 229.28932188134524 90.71067811865474 -21.0 300.0 7
6300 250.00000000000003 106.60254037844386 -5.999999999999992 300.0 7
6300 274.11809548974793 116.59258262890683 9.000000000000005 300.0 7
6300 300.0 120.0 24.000000000000004 300.00000000000006 7
6300 325.88190451025207 116.59258262890683 39.0 300.00000000000006 7
6300 350.0 106.60254037844388 54.0 300.0 7
6300 370.71067811865476 90.71067811865476 68.99999999999999 300.00000000000006 7

6400 213.39745962155612 70.0 -38.400000000000006 299.99999999999994 7
6400 229.28932188134524 90.71067811865474 -23.39999999999999 300.0 7
6400 250.00000000000003 106.60254037844386 -8.40000000000001 300.00000000000006 7
6400 274.11809548974793 116.59258262890683 6.6 300.0 7
6400 300.0 120.0 21.60000000000001 300.0 7
6400 325.88190451025207 116.59258262890683 36.59999999999999 300.00000000000006 7
6400 350.0 106.60254037844388 51.599999999999994 300.0 7
6400 370.71067811865476 90.71067811865476 66.60000000000001 300.0 7

6500 213.39745962155612 70.0 -40.800000000000004 300.0 7
6500 229.28932188134524 90.71067811865474 -25.799999999999997 300.0 7
6500 250.00000000000003 106.60254037844386 -10.799999999999988 300.0 7
6500 274.11809548974793 116.59258262890683 4.20000000000001 300.0 7
6500 300.0 120.0 19.200000000000003 300.00000000000006 7
6500 325.88190451025207 116.59258262890683 34.2 299.99999999999994 7
6500 350.0 106.60254037844388 49.19999999999999 300.0 7
6500 370.71067811865476 90.71067811865476 64.19999999999997 300.00000000000006 7

6600 213.39745962155612 70.0 -43.2 300.0 7
6600 229.28932188134524 90.71067811865474 -28.200000000000003 300.0 7
6600 250.00000000000003 106.60254037844386 -13.200000000000003 300.0 7
6600 274.11809548974793 116.59258262890683 1.8000000000000056 300.00000000000006 7
6600 300.0 120.0 16.799999999999997 300.00000000000006 7
6600 325.88190451025207 116.59258262890683 31.799999999999997 300.0 7
6600 350.0 106.60254037844388 46.79999999999999 300.00000000000006 7
6600 370.71067811865476 90.71067811865476 61.8 300.0 7

6700 213.39745962155612 70.0 -45.599999999999994 299.99999999999994 7
6700 229.28932188134524 90.71067811865474 -30.599999999999973 299.9999999999999 7
6700 250.00000000000003 106.60254037844386 -15.599999999999993 300.0 7
6700 274.11809548974793 116.59258262890683 -0.5999999999999847 300.0 7
6700 300.0 120.0 14.400000000000007 300.0 7
6700 325.88190451025207 116.59258262890683 29.400000000000002 300.0 7
6700 350.0 106.60254037844388 44.4 300.0 7
6700 370.71067811865476 90.71067811865476 59.40000000000001 299.99999999999994 7

6800 213.39745962155612 70.0 -48.0 300.00000000000006 7
6800 229.28932188134524 90.71067811865474 -33.0 300.0 7
6800 250.00000000000003 106.60254037844386 -18.0 300.0 7
6800 274.11809548974793 116.59258262890683 -3.0000000000000013 300.0 7
6800 300.0 120.0 11.999999999999995 300.0 7
6800 325.88190451025207 116.59258262890683 27.000000000000007 300.0 7
6800 350.0 106.60254037844388 41.99999999999999 300.00000000000006 7
6800 370.71067811865476 90.71067811865476 57.0 300.00000000000006 7

6900 213.39745962155612 70.0 -50.400000000000006 299.99999999999994 7
6900 229.28932188134524 90.71067811865474 -35.39999999999999 299.99999999999994 7
6900 250.00000000000003 106.60254037844386 -20.400000000000013 300.0 7
6900 274.11809548974793 116.59258262890683 -5.400000000000003 300.0 7
6900 300.0 120.0 9.599999999999989 300.0 7
6900 325.88190451025207 116.59258262890683 24.599999999999994 300.00000000000006 7
6900 350.0 106.60254037844388 39.60000000000001 300.0 7
6900 370.71067811865476 90.71067811865476 54.60000000000001 300.0 7

7000 213.39745962155612 70.0 -52.80000000000001 300.00000000000006 7
7000 229.28932188134524 90.71067811865474 -37.79999999999999 300.0 7
7000 250.00000000000003 106.60254037844386 -22.8 300.0 7
7000 274.11809548974793 116.59258262890683 -7.799999999999995 300.0 7
7000 300.0 120.0 7.2000000000000135 300.0 7
7000 325.88190451025207 116.59258262890683 22.200000000000006 300.00000000000006 7
7000 350.0 106.60254037844388 37.2 300.00000000000006 7
7000 370.71067811865476 90.71067811865476 52.19999999999999 300.00000000000006 7

7100 213.39745962155612 70.0 -55.2 300.0 7
7100 229.28932188134524 90.71067811865474 -40.2 299.99999999999994 7
7100 250.00000000000003 106.60254037844386 -25.200000000000003 300.0 7
7100 274.11809548974793 116.59258262890683 -10.200000000000001 299.99999999999994 7
7100 300.0 120.0 4.8000000000000105 300.0 7
7100 325.88190451025207 116.59258262890683 19.800000000000004 300.0 7
7100 350.0 106.60254037844388 34.79999999999999 300.0 7
7100 370.71067811865476 90.71067811865476 49.800000000000004 300.0 7

7200 213.39745962155612 70.0 -57.599999999999994 299.99999999999994 7
7200 229.28932188134524 90.71067811865474 -42.599999999999994 300.0 7
7200 250.00000000000003 106.60254037844386 -27.599999999999994 299.99999999999994 7
7200 274.11809548974793 116.59258262890683 -12.599999999999989 300.0 7
7200 300.0 120.0 2.400000000000007 300.0 7
7200 325.88190451025207 116.59258262890683 17.400000000000002 300.0 7
7200 350.0 106.60254037844388 32.39999999999999 299.99999999999994 7
7200 370.71067811865476 90.71067811865476 47.400000000000006 300.0 7

7300 213.39745962155612 70.0 -60.00000000000001 300.0 7
7300 229.28932188134524 90.71067811865474 -45.0 300.0 7
7300 250.00000000000003 106.60254037844386 -29.999999999999993 300.0 7
7300 274.11809548974793 116.59258262890683 -15.000000000000005 300.0 7
7300 300.0 120.0 3.5083546492674384E-15 300.0 7
7300 325.88190451025207 116.59258262890683 14.999999999999998 300.0 7
7300 350.0 106.60254037844388 30.000000000000004 300.0 7
7300 370.71067811865476 90.71067811865476 45.0 300.0 7

7400 213.39745962155612 70.0 -62.4 300.0 7
7400 229.28932188134524 90.71067811865474 -47.400000000000006 300.0 7
7400 250.00000000000003 106.60254037844386 -32.40000000000001 300.0 7
7400 274.11809548974793 116.59258262890683 -17.4 299.99999999999994 7
7400 300.0 120.0 -2.4000000000000123 300.0 7
7400 325.88190451025207 116.59258262890683 12.599999999999996 300.0 7
7400 350.0 106.60254037844388 27.599999999999998 300.0 7
7400 370.71067811865476 90.71067811865476 42.60000000000001 300.00000000000006 7

7500 213.39745962155612 70.0 -64.80000000000001 300.0 7
7500 229.28932188134524 90.71067811865474 -49.79999999999999 300.0 7
7500 250.00000000000003 106.60254037844386 -34.79999999999999 300.0 7
7500 274.11809548974793 116.59258262890683 -19.800000000000004 300.0 7
7500 300.0 120.0 -4.799999999999992 300.0 7
7500 325.88190451025207 116.59258262890683 10.200000000000006 300.00000000000006 7
7500 350.0 106.60254037844388 25.200000000000003 300.0 7
7500 370.71067811865476 90.71067811865476 40.2 300.00000000000006 7

7600 213.39745962155612 70.0 -67.2 300.0 7
7600 229.28932188134524 90.71067811865474 -52.199999999999996 299.99999999999994 7
7600 250.00000000000003 106.60254037844386 -37.2 300.0 7
7600 274.11809548974793 116.59258262890683 -22.199999999999996 300.0 7
7600 300.0 120.0 -7.200000000000009 300.0 7
7600 325.88190451025207 116.59258262890683 7.800000000000001 300.0 7
7600 350.0 106.60254037844388 22.8 300.0 7
7600 370.71067811865476 90.71067811865476 37.79999999999999 300.00000000000006 7

7700 213.39745962155612 70.0 -69.6 300.0 7
7700 229.28932188134524 90.71067811865474 -54.60000000000001 300.00000000000006 7
7700 250.00000000000003 106.60254037844386 -39.60000000000001 300.0 7
7700 274.11809548974793 116.59258262890683 -24.599999999999994 300.0 7
7700 300.0 120.0 -9.599999999999996 300.0 7
7700 325.88190451025207 116.59258262890683 5.400000000000011 300.0 7
7700 350.0 106.60254037844388 20.400000000000006 300.0 7
7700 370.71067811865476 90.71067811865476 35.39999999999999 300.00000000000006 7

7800 213.39745962155612 70.0 -72.0 300.0 7
7800 229.28932188134524 90.71067811865474 -57.00000000000001 300.0 7
7800 250.00000000000003 106.60254037844386 -41.99999999999999 299.99999999999994 7
7800 274.11809548974793 116.59258262890683 -27.000000000000007 299.99999999999994 7
7800 300.0 120.0 -11.99999999999999 300.0 7
7800 325.88190451025207 116.59258262890683 3.000000000000008 300.0 7
7800 350.0 106.60254037844388 18.0 300.0 7
7800 370.71067811865476 90.71067811865476 33.00000000000001 300.0 7

7900 213.39745962155612 70.0 -74.4 299.99999999999994 7
7900 229.28932188134524 90.71067811865474 -59.40000000000001 300.0 7
7900 250.00000000000003 106.60254037844386 -44.4 300.0 7
7900 274.11809548974793 116.59258262890683 -29.400000000000002 300.0 7
7900 300.0 120.0 -14.400000000000004 300.0 7
7900 325.88190451025207 116.59258262890683 0.5999999999999915 300.0 7
7900 350.0 106.60254037844388 15.6 300.0 7
7900 370.71067811865476 90.71067811865476 30.59999999999999 300.0 7

8000 213.39745962155612 70.0 -76.80000000000001 300.0 7
8000 229.28932188134524 90.71067811865474 -61.8 300.0 7
8000 250.00000000000003 106.60254037844386 -46.79999999999999 299.99999999999994 7
8000 274.11809548974793 116.59258262890683 -31.799999999999997 300.0 7
8000 300.0 120.0 -16.799999999999986 299.99999999999994 7
8000 325.88190451025207 116.59258262890683 -1.799999999999999 300.00000000000006 7
8000 350.0 106.60254037844388 13.200000000000006 300.0 7
8000 370.71067811865476 90.71067811865476 28.200000000000003 300.0 7

8100 213.39745962155612 70.0 -79.20000000000002 300.0 7
8100 229.28932188134524 90.71067811865474 -64.2 299.99999999999994 7
8100 250.00000000000003 106.60254037844386 -49.199999999999996 299.99999999999994 7
8100 274.11809548974793 116.59258262890683 -34.2 300.0 7
8100 300.0 120.0 -19.2 299.99999999999994 7
8100 325.88190451025207 116.59258262890683 -4.1999999999999895 300.0 7
8100 350.0 106.60254037844388 10.800000000000006 300.0 7
8100 370.71067811865476 90.71067811865476 25.800000000000004 300.0 7

8200 213.39745962155612 70.0 -81.60000000000001 300.0 7
8200 229.28932188134524 90.71067811865474 -66.60000000000001 300.0 7
8200 250.00000000000003 106.60254037844386 -51.599999999999994 300.0 7
8200 274.11809548974793 116.59258262890683 -36.599999999999994 299.99999999999994 7
8200 300.0 120.0 -21.6 300.0 7
8200 325.88190451025207 116.59258262890683 -6.599999999999993 300.0 7
8200 350.0 106.60254037844388 8.400000000000002 300.0 7
8200 370.71067811865476 90.71067811865476 23.399999999999995 300.0 7

8300 213.39745962155612 70.0 -84.0 300.0 7
8300 229.28932188134524 90.71067811865474 -68.99999999999999 299.99999999999994 7
8300 250.00000000000003 106.60254037844386 -54.0 300.0 7
8300 274.11809548974793 116.59258262890683 -38.99999999999999 299.99999999999994 7
8300 300.0 120.0 -24.0 300.0 7
8300 325.88190451025207 116.59258262890683 -9.000000000000009 300.0 7
8300 350.0 106.60254037844388 5.999999999999997 300.00000000000006 7
8300 370.71067811865476 90.71067811865476 20.999999999999996 300.0 7

8400 213.39745962155612 70.0 -86.4 300.0 7
8400 229.28932188134524 90.71067811865474 -71.40000000000002 300.0 7
8400 250.00000000000003 106.60254037844386 -56.39999999999999 300.0 7
8400 274.11809548974793 116.59258262890683 -41.4 300.0 7
8400 300.0 120.0 -26.400000000000006 300.00000000000006 7
8400 325.88190451025207 116.59258262890683 -11.399999999999999 300.00000000000006 7
8400 350.0 106.60254037844388 3.5999999999999965 300.0 7
8400 370.71067811865476 90.71067811865476 18.59999999999999 300.0 7

8500 213.39745962155612 70.0 -88.8 300.0 7
8500 229.28932188134524 90.71067811865474 -73.8 300.0 7
8500 250.00000000000003 106.60254037844386 -58.800000000000004 300.0 7
8500 274.11809548974793 116.59258262890683 -43.800000000000004 300.00000000000006 7
8500 300.0 120.0 -28.800000000000004 300.00000000000006 7
8500 325.88190451025207 116.59258262890683 -13.79999999999999 300.0 7
8500 350.0 106.60254037844388 1.2000000000000053 300.0 7
8500 370.71067811865476 90.71067811865476 16.200000000000014 300.0 7

8600 213.39745962155612 70.0 -91.2 300.0 7
8600 229.28932188134524 90.71067811865474 -76.2 300.0 7
8600 250.00000000000003 106.60254037844386 -61.20000000000001 300.0 7
8600 274.11809548974793 116.59258262890683 -46.19999999999998 299.99999999999994 7
8600 300.0 120.0 -31.2 299.99999999999994 7
8600 325.88190451025207 116.59258262890683 -16.199999999999996 299.99999999999994 7
8600 350.0 106.60254037844388 -1.1999999999999982 300.0 7
8600 370.71067811865476 90.71067811865476 13.8 300.0 7

8700 213.39745962155612 70.0 -93.60000000000001 300.0 7
8700 229.28932188134524 90.71067811865474 -78.6 300.0 7
8700 250.00000000000003 106.60254037844386 -63.599999999999994 299.99999999999994 7
8700 274.11809548974793 116.59258262890683 -48.6 300.0 7
8700 300.0 120.0 -33.599999999999994 300.0 7
8700 325.88190451025207 116.59258262890683 -18.599999999999984 300.0 7
8700 350.0 106.60254037844388 -3.600000000000002 300.0 7
8700 370.71067811865476 90.71067811865476 11.400000000000006 300.00000000000006 7

8800 213.39745962155612 70.0 -96.0 300.0 7
8800 229.28932188134524 90.71067811865474 -81.0 299.99999999999994 7
8800 250.00000000000003 106.60254037844386 -66.0 300.0 7
8800 274.11809548974793 116.59258262890683 -51.0 300.0 7
8800 300.0 120.0 -36.0 300.0 7
8800 325.88190451025207 116.59258262890683 -21.0 300.0 7
8800 350.0 106.60254037844388 -5.999999999999992 300.0 7
8800 370.71067811865476 90.71067811865476 9.000000000000005 300.0 7

8900 213.39745962155612 70.0 -93.60000000000001 300.0 7
8900 229.28932188134524 90.71067811865474 -78.6 300.0 7
8900 250.00000000000003 106.60254037844386 -63.599999999999994 299.99999999999994 7
8900 274.11809548974793 116.59258262890683 -48.6 300.0 7
8900 300.0 120.0 -33.599999999999994 300.0 7
8900 325.88190451025207 116.59258262890683 -18.599999999999984 300.0 7
8900 350.0 106.60254037844388 -3.600000000000002 300.0 7
8900 370.71067811865476 90.71067811865476 11.400000000000006 300.00000000000006 7

9000 213.39745962155612 70.0 -91.2 300.0 7
9000 229.28932188134524 90.71067811865474 -76.2 300.0 7
9000 250.00000000000003 106.60254037844386 -61.20000000000001 300.0 7
9000 274.11809548974793 116.59258262890683 -46.19999999999998 299.99999999999994 7
9000 300.0 120.0 -31.2 299.99999999999994 7
9000 325.88190451025207 116.59258262890683 -16.199999999999996 299.99999999999994 7
9000 350.0 106.60254037844388 -1.1999999999999982 300.0 7
9000 370.71067811865476 90.71067811865476 13.8 300.0 7

9100 213.39745962155612 70.0 -88.8 300.0 7
9100 229.28932188134524 90.71067811865474 -73.8 300.0 7
9100 250.00000000000003 106.60254037844386 -58.800000000000004 300.0 7
9100 274.11809548974793 116.59258262890683 -43.800000000000004 300.00000000000006 7
9100 300.0 120.0 -28.800000000000004 300.00000000000006 7
9100 325.88190451025207 116.59258262890683 -13.79999999999999 300.0 7
9100 350.0 106.60254037844388 1.2000000000000053 300.0 7
9100 370.71067811865476 90.71067811865476 16.200000000000014 300.0 7

9200 213.39745962155612 70.0 -86.4 300.0 7
9200 229.28932188134524 90.71067811865474 -71.40000000000002 300.0 7
9200 250.00000000000003 106.60254037844386 -56.39999999999999 300.0 7
9200 274.11809548974793 116.59258262890683 -41.4 300.0 7
9200 300.0 120.0 -26.400000000000006 300.00000000000006 7
9200 325.88190451025207 116.59258262890683 -11.399999999999999 300.00000000000006 7
9200 350.0 106.60254037844388 3.5999999999999965 300.0 7
9200 370.71067811865476 90.71067811865476 18.59999999999999 300.0 7

9300 213.39745962155612 70.0 -84.0 300.0 7
9300 229.28932188134524 90.71067811865474 -68.99999999999999 299.99999999999994 7
9300 250.00000000000003 106.60254037844386 -54.0 300.0 7
9300 274.11809548974793 116.59258262890683 -38.99999999999999 299.99999999999994 7
9300 300.0 120.0 -24.0 300.0 7
9300 325.88190451025207 116.59258262890683 -9.000000000000009 300.0 7
9300 350.0 106.60254037844388 5.999999999999997 300.00000000000006 7
9300 370.71067811865476 90.71067811865476 20.999999999999996 300.0 7

9400 213.39745962155612 70.0 -81.60000000000001 300.0 7
9400 229.28932188134524 90.71067811865474 -66.60000000000001 300.0 7
9400 250.00000000000003 106.60254037844386 -51.599999999999994 300.0 7
9400 274.11809548974793 116.59258262890683 -36.599999999999994 299.99999999999994 7
9400 300.0 120.0 -21.6 300.0 7
9400 325.88190451025207 116.59258262890683 -6.599999999999993 300.0 7
